charge_id,vehicle_id,station_id,start_time,charge_duration_min,start_soc_percent,end_soc_percent,average_power_kw,max_temperature_c,charging_status
CHG0000789,EV000344,ST001,2025-05-10T12:00:00Z,54.2,26.41,92.83,52.18,49.73,completed
CHG0000790,EV000301,ST001,2025-05-10T15:00:00Z,56.3,19.52,81.35,65.85,44.78,completed
CHG0000791,EV000371,ST001,2025-05-10T18:00:00Z,50.5,13.95,94.88,40.84,43.51,completed
CHG0000792,EV000174,ST002,2025-05-10T21:00:00Z,59.4,11.79,73.52,43.38,36.1,completed
CHG0000793,EV000490,ST003,2025-05-11T00:00:00Z,51.6,23.82,77.24,63.68,33.12,completed
CHG0000794,EV000394,ST002,2025-05-11T03:00:00Z,41.1,12.9,96.07,50.91,32.37,completed
CHG0000795,EV000069,ST003,2025-05-11T06:00:00Z,35.4,39.59,72.75,55.03,34.27,completed
CHG0000796,EV000266,ST001,2025-05-11T09:00:00Z,62.5,15.33,80.78,37.2,38.11,completed
CHG0000797,EV000026,ST002,2025-05-11T12:00:00Z,58.4,25.2,87.03,59.99,30.24,completed
CHG0000798,EV000178,ST004,2025-05-11T15:00:00Z,45.2,44.2,83.16,39.55,29.34,completed
CHG0000799,EV000376,ST003,2025-05-11T18:00:00Z,36.1,42.89,84.07,67.56,39.3,completed
CHG0000800,EV000174,ST004,2025-05-11T21:00:00Z,47.4,24.99,84.35,29.59,44.22,completed
CHG0000801,EV000038,ST002,2025-05-12T00:00:00Z,57.5,24.68,74.96,50.13,45.27,completed
CHG0000802,EV000115,ST004,2025-05-12T03:00:00Z,45.0,13.99,80.01,52.62,45.38,completed
CHG0000803,EV000373,ST003,2025-05-12T06:00:00Z,85.0,18.23,75.77,68.17,36.65,completed
CHG0000804,EV000175,ST004,2025-05-12T09:00:00Z,44.0,26.19,78.52,60.07,38.56,completed
CHG0000805,EV000239,ST001,2025-05-12T12:00:00Z,67.8,13.15,72.36,60.44,36.27,completed
CHG0000806,EV000195,ST002,2025-05-12T15:00:00Z,56.9,41.71,79.74,63.9,51.5,completed
CHG0000807,EV000120,ST004,2025-05-12T18:00:00Z,51.3,42.96,85.56,58.54,36.42,completed
CHG0000808,EV000235,ST004,2025-05-12T21:00:00Z,35.0,14.95,80.97,59.2,33.57,completed
CHG0000809,EV000146,ST002,2025-05-13T00:00:00Z,39.8,15.49,78.43,60.13,38.06,completed
CHG0000810,EV000481,ST003,2025-05-13T03:00:00Z,40.0,27.89,88.74,37.93,38.73,completed
CHG0000811,EV000487,ST001,2025-05-13T06:00:00Z,45.8,27.48,73.76,62.26,39.36,completed
CHG0000812,EV000045,ST004,2025-05-13T09:00:00Z,51.8,44.34,95.51,57.9,36.96,completed
CHG0000813,EV000495,ST004,2025-05-13T12:00:00Z,87.4,11.61,85.54,51.48,38.1,completed
CHG0000814,EV000456,ST003,2025-05-13T15:00:00Z,49.1,37.58,71.55,56.54,32.62,completed
CHG0000815,EV000488,ST002,2025-05-13T18:00:00Z,42.5,17.83,84.29,44.68,33.03,completed
CHG0000816,EV000161,ST004,2025-05-13T21:00:00Z,43.5,14.65,91.33,64.28,39.07,completed
CHG0000817,EV000007,ST002,2025-05-14T00:00:00Z,62.5,11.19,89.85,47.61,38.43,completed
CHG0000818,EV000364,ST001,2025-05-14T03:00:00Z,41.8,28.14,75.14,61.9,31.13,completed
CHG0000819,EV000406,ST003,2025-05-14T06:00:00Z,49.0,15.96,95.46,60.14,54.53,completed
CHG0000820,EV000341,ST001,2025-05-14T09:00:00Z,78.3,43.26,80.24,47.46,39.69,completed
CHG0000821,EV000166,ST003,2025-05-14T12:00:00Z,47.2,33.1,89.32,50.98,32.62,completed
CHG0000822,EV000271,ST004,2025-05-14T15:00:00Z,33.4,17.97,73.04,51.46,38.77,completed
CHG0000823,EV000153,ST002,2025-05-14T18:00:00Z,61.6,17.62,91.42,56.29,37.52,completed
CHG0000824,EV000484,ST003,2025-05-14T21:00:00Z,47.6,10.41,95.16,52.42,34.96,completed
CHG0000825,EV000471,ST001,2025-05-15T00:00:00Z,59.7,20.85,76.77,42.77,24.73,completed
CHG0000826,EV000460,ST002,2025-05-15T03:00:00Z,41.4,37.92,92.56,66.06,39.54,completed
CHG0000827,EV000433,ST002,2025-05-15T06:00:00Z,56.3,12.79,87.97,59.9,34.17,completed
CHG0000828,EV000088,ST004,2025-05-15T09:00:00Z,60.3,36.76,79.46,61.61,50.16,completed
CHG0000829,EV000078,ST004,2025-05-15T12:00:00Z,46.4,29.7,72.34,45.68,39.29,completed
CHG0000830,EV000083,ST004,2025-05-15T15:00:00Z,62.5,38.01,83.24,57.94,39.97,completed
CHG0000831,EV000176,ST004,2025-05-15T18:00:00Z,56.5,38.77,95.26,58.98,47.03,completed
CHG0000832,EV000111,ST001,2025-05-15T21:00:00Z,46.2,33.36,87.36,73.59,49.17,completed
CHG0000833,EV000005,ST003,2025-05-16T00:00:00Z,62.4,38.6,82.55,50.6,37.45,completed
CHG0000834,EV000350,ST004,2025-05-16T03:00:00Z,63.4,32.51,71.76,59.6,40.3,completed
CHG0000835,EV000296,ST003,2025-05-16T06:00:00Z,43.3,23.99,76.05,53.87,37.07,completed
CHG0000836,EV000076,ST003,2025-05-16T09:00:00Z,65.6,23.29,89.8,67.68,52.48,completed
CHG0000837,EV000390,ST002,2025-05-16T12:00:00Z,38.5,30.97,70.06,52.06,31.54,completed
CHG0000838,EV000429,ST002,2025-05-16T15:00:00Z,48.6,23.51,80.34,54.7,32.65,completed
CHG0000839,EV000302,ST003,2025-05-16T18:00:00Z,44.5,10.93,70.18,47.33,37.62,completed
CHG0000840,EV000274,ST003,2025-05-16T21:00:00Z,53.5,12.94,80.78,59.99,43.67,completed
CHG0000841,EV000127,ST001,2025-05-17T00:00:00Z,23.7,42.82,92.35,62.08,48.0,completed
CHG0000842,EV000327,ST001,2025-05-17T03:00:00Z,39.4,24.67,77.67,54.78,38.32,completed
CHG0000843,EV000074,ST001,2025-05-17T06:00:00Z,34.0,41.02,76.28,57.61,41.9,completed
CHG0000844,EV000323,ST001,2025-05-17T09:00:00Z,56.1,41.91,88.14,58.43,47.42,completed
CHG0000845,EV000131,ST002,2025-05-17T12:00:00Z,44.8,34.79,77.01,61.62,38.17,completed
CHG0000846,EV000190,ST002,2025-05-17T15:00:00Z,53.0,40.55,97.98,29.32,38.04,completed
CHG0000847,EV000279,ST002,2025-05-17T18:00:00Z,45.5,33.51,93.16,29.21,38.87,completed
CHG0000848,EV000125,ST001,2025-05-17T21:00:00Z,43.5,39.3,97.05,57.84,38.87,completed
CHG0000849,EV000027,ST002,2025-05-18T00:00:00Z,52.4,37.9,91.48,49.05,37.49,completed
CHG0000850,EV000150,ST004,2025-05-18T03:00:00Z,36.1,42.65,96.71,62.89,37.57,completed
CHG0000851,EV000270,ST001,2025-05-18T06:00:00Z,43.3,10.01,78.48,56.32,41.63,completed
CHG0000852,EV000054,ST002,2025-05-18T09:00:00Z,48.0,26.41,97.82,77.42,38.09,completed
CHG0000853,EV000352,ST003,2025-05-18T12:00:00Z,60.7,37.29,81.42,42.56,41.23,completed
CHG0000854,EV000492,ST003,2025-05-18T15:00:00Z,58.3,32.62,86.28,46.72,42.47,completed
CHG0000855,EV000078,ST004,2025-05-18T18:00:00Z,59.7,10.34,91.05,49.91,37.17,completed
CHG0000856,EV000041,ST002,2025-05-18T21:00:00Z,49.0,15.72,82.63,50.07,47.67,completed
CHG0000857,EV000250,ST003,2025-05-19T00:00:00Z,45.0,40.53,96.8,49.68,32.42,completed
CHG0000858,EV000472,ST002,2025-05-19T03:00:00Z,49.0,18.19,88.5,59.73,50.2,completed
CHG0000859,EV000235,ST004,2025-05-19T06:00:00Z,49.3,44.03,96.14,46.04,34.88,completed
CHG0000860,EV000350,ST004,2025-05-19T09:00:00Z,39.8,35.54,93.9,55.33,36.27,completed
CHG0000861,EV000323,ST001,2025-05-19T12:00:00Z,45.3,37.05,92.57,49.29,27.3,completed
CHG0000862,EV000362,ST001,2025-05-19T15:00:00Z,60.2,30.01,76.77,64.15,38.75,completed
CHG0000863,EV000287,ST001,2025-05-19T18:00:00Z,50.8,11.64,91.07,49.24,37.92,completed
CHG0000864,EV000101,ST001,2025-05-19T21:00:00Z,49.4,32.08,70.32,39.31,33.68,completed
CHG0000865,EV000186,ST002,2025-05-20T00:00:00Z,51.1,24.33,80.65,59.27,51.48,completed
CHG0000866,EV000403,ST002,2025-05-20T03:00:00Z,43.3,23.14,93.72,71.36,35.16,completed
CHG0000867,EV000374,ST001,2025-05-20T06:00:00Z,48.1,22.33,79.8,52.68,34.94,completed
CHG0000868,EV000356,ST003,2025-05-20T09:00:00Z,43.0,34.12,72.96,56.37,48.9,completed
CHG0000869,EV000204,ST004,2025-05-20T12:00:00Z,46.0,17.79,80.47,61.22,42.24,completed
CHG0000870,EV000266,ST004,2025-05-20T15:00:00Z,45.4,30.39,91.05,83.37,38.12,completed
CHG0000871,EV000249,ST003,2025-05-20T18:00:00Z,57.1,40.07,91.33,72.95,44.48,completed
CHG0000872,EV000027,ST001,2025-05-20T21:00:00Z,48.4,26.01,82.11,55.37,35.52,completed
CHG0000873,EV000191,ST004,2025-05-21T00:00:00Z,45.4,27.66,96.44,59.01,30.84,completed
CHG0000874,EV000063,ST001,2025-05-21T03:00:00Z,40.2,29.24,73.56,48.93,37.63,completed
CHG0000875,EV000310,ST002,2025-05-21T06:00:00Z,54.2,12.51,70.23,52.83,37.65,completed
CHG0000876,EV000236,ST003,2025-05-21T09:00:00Z,42.5,19.08,73.29,63.48,34.3,completed
CHG0000877,EV000333,ST003,2025-05-21T12:00:00Z,45.8,15.94,74.31,62.74,31.22,completed
CHG0000878,EV000498,ST004,2025-05-21T15:00:00Z,44.2,17.02,93.91,28.21,28.68,completed
CHG0000879,EV000425,ST003,2025-05-21T18:00:00Z,47.5,38.74,88.1,61.12,40.29,completed
CHG0000880,EV000299,ST004,2025-05-21T21:00:00Z,42.7,41.52,70.07,60.13,40.74,completed
CHG0000881,EV000253,ST002,2025-05-22T00:00:00Z,38.1,10.38,70.17,55.17,37.01,completed
CHG0000882,EV000497,ST002,2025-05-22T03:00:00Z,33.4,13.7,78.18,65.63,43.48,completed
CHG0000883,EV000116,ST001,2025-05-22T06:00:00Z,51.4,23.35,92.84,52.71,33.5,completed
CHG0000884,EV000320,ST002,2025-05-22T09:00:00Z,64.9,27.75,78.17,57.57,39.39,completed
CHG0000885,EV000191,ST003,2025-05-22T12:00:00Z,37.5,16.64,90.7,52.9,39.18,completed
CHG0000886,EV000420,ST001,2025-05-22T15:00:00Z,55.1,37.67,89.74,45.53,35.73,completed
CHG0000887,EV000054,ST002,2025-05-22T18:00:00Z,51.8,20.75,80.74,56.45,43.38,completed
CHG0000888,EV000003,ST002,2025-05-22T21:00:00Z,47.3,14.99,90.61,60.08,40.74,completed
CHG0000889,EV000235,ST003,2025-05-23T00:00:00Z,43.4,24.17,77.47,45.85,44.04,completed
CHG0000890,EV000140,ST004,2025-05-23T03:00:00Z,51.9,13.0,84.25,66.21,49.43,completed
CHG0000891,EV000350,ST004,2025-05-23T06:00:00Z,47.7,44.29,71.86,42.68,37.23,completed
CHG0000892,EV000127,ST003,2025-05-23T09:00:00Z,52.4,10.17,93.17,59.07,48.82,completed
CHG0000893,EV000220,ST002,2025-05-23T12:00:00Z,46.2,32.7,82.14,58.9,37.78,completed
CHG0000894,EV000402,ST004,2025-05-23T15:00:00Z,57.6,37.18,70.99,51.7,40.52,completed
CHG0000895,EV000227,ST003,2025-05-23T18:00:00Z,43.0,13.32,76.77,48.53,40.44,completed
CHG0000896,EV000091,ST002,2025-05-23T21:00:00Z,102.7,32.16,96.12,63.35,38.93,completed
CHG0000897,EV000120,ST002,2025-05-24T00:00:00Z,47.3,13.75,83.07,77.09,36.62,completed
CHG0000898,EV000013,ST001,2025-05-24T03:00:00Z,40.9,34.08,86.02,50.28,52.26,completed
CHG0000899,EV000452,ST001,2025-05-24T06:00:00Z,48.3,33.26,86.49,64.03,42.98,completed
CHG0000900,EV000374,ST004,2025-05-24T09:00:00Z,45.9,22.44,71.1,45.53,32.57,completed
CHG0000901,EV000217,ST002,2025-05-24T12:00:00Z,51.6,17.79,89.94,60.55,42.89,completed
CHG0000902,EV000088,ST002,2025-05-24T15:00:00Z,51.6,17.99,76.59,50.47,52.17,completed
CHG0000903,EV000116,ST001,2025-05-24T18:00:00Z,47.8,17.28,72.92,45.43,38.42,completed
CHG0000904,EV000292,ST002,2025-05-24T21:00:00Z,50.8,24.92,83.6,52.31,32.9,completed
CHG0000905,EV000387,ST002,2025-05-25T00:00:00Z,53.1,29.37,94.97,63.53,40.48,completed
CHG0000906,EV000253,ST001,2025-05-25T03:00:00Z,42.6,35.54,79.2,63.46,34.36,completed
CHG0000907,EV000251,ST004,2025-05-25T06:00:00Z,58.3,42.14,82.85,60.89,37.21,completed
CHG0000908,EV000227,ST002,2025-05-25T09:00:00Z,49.1,43.98,77.17,52.48,38.76,completed
CHG0000909,EV000399,ST001,2025-05-25T12:00:00Z,30.9,26.83,74.74,46.28,49.13,completed
CHG0000910,EV000128,ST003,2025-05-25T15:00:00Z,54.6,25.71,90.07,50.42,36.07,completed
CHG0000911,EV000029,ST003,2025-05-25T18:00:00Z,52.6,27.63,82.4,60.26,32.78,completed
CHG0000912,EV000052,ST003,2025-05-25T21:00:00Z,48.7,18.92,80.56,52.52,36.3,completed
CHG0000913,EV000391,ST002,2025-05-26T00:00:00Z,44.6,14.86,89.52,63.67,42.56,completed
CHG0000914,EV000202,ST004,2025-05-26T03:00:00Z,48.2,43.32,79.72,50.82,46.8,completed
CHG0000915,EV000384,ST004,2025-05-26T06:00:00Z,52.9,41.62,77.57,40.31,40.9,completed
CHG0000916,EV000088,ST001,2025-05-26T09:00:00Z,35.2,15.84,90.17,54.6,47.75,completed
CHG0000917,EV000411,ST004,2025-05-26T12:00:00Z,48.8,18.42,90.18,58.07,39.75,completed
CHG0000918,EV000321,ST004,2025-05-26T15:00:00Z,88.6,43.91,74.68,42.81,42.15,completed
CHG0000919,EV000354,ST003,2025-05-26T18:00:00Z,52.5,42.14,83.74,44.24,37.88,completed
CHG0000920,EV000289,ST001,2025-05-26T21:00:00Z,63.9,41.54,88.23,65.33,28.09,completed
CHG0000921,EV000460,ST003,2025-05-27T00:00:00Z,44.4,30.7,85.92,58.34,37.3,completed
CHG0000922,EV000355,ST003,2025-05-27T03:00:00Z,56.4,31.55,90.0,69.1,41.64,completed
CHG0000923,EV000188,ST004,2025-05-27T06:00:00Z,58.7,32.02,97.35,63.3,41.29,completed
CHG0000924,EV000126,ST003,2025-05-27T09:00:00Z,51.6,18.03,85.22,44.74,40.38,completed
CHG0000925,EV000269,ST002,2025-05-27T12:00:00Z,101.4,35.72,97.97,50.23,41.99,completed
CHG0000926,EV000289,ST001,2025-05-27T15:00:00Z,54.3,16.92,79.23,53.11,36.49,completed
CHG0000927,EV000252,ST001,2025-05-27T18:00:00Z,51.0,23.0,88.48,52.07,35.94,completed
CHG0000928,EV000138,ST002,2025-05-27T21:00:00Z,85.8,24.62,86.95,58.22,46.28,completed
CHG0000929,EV000471,ST004,2025-05-28T00:00:00Z,41.6,14.65,94.54,53.48,38.56,completed
CHG0000930,EV000439,ST004,2025-05-28T03:00:00Z,38.2,44.96,85.94,56.81,43.84,completed
CHG0000931,EV000490,ST001,2025-05-28T06:00:00Z,43.4,23.48,91.36,30.21,45.27,completed
CHG0000932,EV000428,ST002,2025-05-28T09:00:00Z,49.4,13.53,85.71,65.46,32.35,completed
CHG0000933,EV000203,ST003,2025-05-28T12:00:00Z,44.2,37.31,79.14,54.38,29.89,completed
CHG0000934,EV000491,ST001,2025-05-28T15:00:00Z,35.0,44.48,87.09,60.25,41.21,completed
CHG0000935,EV000131,ST002,2025-05-28T18:00:00Z,57.1,31.32,83.37,50.49,34.36,completed
CHG0000936,EV000327,ST002,2025-05-28T21:00:00Z,35.4,44.07,90.8,38.61,40.67,completed
CHG0000937,EV000314,ST002,2025-05-29T00:00:00Z,90.5,23.77,92.69,53.96,42.45,completed
CHG0000938,EV000310,ST002,2025-05-29T03:00:00Z,48.7,21.41,87.5,61.29,37.17,completed
CHG0000939,EV000415,ST003,2025-05-29T06:00:00Z,51.5,40.59,94.84,47.56,36.95,completed
CHG0000940,EV000131,ST002,2025-05-29T09:00:00Z,61.2,43.93,81.13,58.61,43.76,completed
CHG0000941,EV000093,ST002,2025-05-29T12:00:00Z,53.6,12.84,83.67,67.84,40.28,completed
CHG0000942,EV000427,ST001,2025-05-29T15:00:00Z,56.1,41.77,84.55,54.95,40.56,completed
CHG0000943,EV000468,ST003,2025-05-29T18:00:00Z,44.7,39.54,74.97,52.78,48.87,completed
CHG0000944,EV000486,ST002,2025-05-29T21:00:00Z,49.7,19.36,73.54,57.19,39.0,completed
CHG0000945,EV000332,ST003,2025-05-30T00:00:00Z,99.7,38.31,89.26,48.38,39.89,completed
CHG0000946,EV000267,ST002,2025-05-30T03:00:00Z,51.9,11.6,74.32,43.01,27.79,completed
CHG0000947,EV000307,ST003,2025-05-30T06:00:00Z,43.8,39.39,85.46,44.25,41.22,completed
CHG0000948,EV000367,ST002,2025-05-30T09:00:00Z,80.2,19.42,78.53,66.52,40.69,completed
CHG0000949,EV000176,ST003,2025-05-30T12:00:00Z,45.9,30.32,77.92,40.61,32.29,completed
CHG0000950,EV000347,ST001,2025-05-30T15:00:00Z,51.9,13.17,76.04,68.91,32.29,completed
CHG0000951,EV000093,ST004,2025-05-30T18:00:00Z,37.7,43.52,93.4,53.33,44.13,completed
CHG0000952,EV000455,ST004,2025-05-30T21:00:00Z,51.5,43.73,82.07,52.95,40.07,completed
CHG0000953,EV000362,ST003,2025-05-31T00:00:00Z,32.0,40.75,88.76,55.37,44.93,completed
CHG0000954,EV000417,ST004,2025-05-31T03:00:00Z,51.7,19.87,72.3,57.18,33.1,completed
CHG0000955,EV000340,ST003,2025-05-31T06:00:00Z,36.6,19.61,93.17,63.42,39.17,completed
CHG0000956,EV000141,ST003,2025-05-31T09:00:00Z,70.6,24.78,80.07,47.13,49.93,completed
CHG0000957,EV000485,ST002,2025-05-31T12:00:00Z,47.5,39.38,88.04,54.09,35.75,completed
CHG0000958,EV000155,ST002,2025-05-31T15:00:00Z,64.0,23.47,82.6,53.78,52.66,completed
CHG0000959,EV000088,ST004,2025-05-31T18:00:00Z,48.2,30.52,97.94,62.89,53.44,completed
CHG0000960,EV000234,ST004,2025-05-31T21:00:00Z,48.2,18.46,80.84,75.96,40.07,completed
CHG0000961,EV000239,ST002,2025-06-01T00:00:00Z,49.7,20.3,93.28,60.49,38.16,completed
CHG0000962,EV000172,ST004,2025-06-01T03:00:00Z,36.2,40.29,96.79,44.51,33.67,completed
CHG0000963,EV000095,ST002,2025-06-01T06:00:00Z,42.4,35.22,83.64,54.05,54.01,completed
CHG0000964,EV000042,ST002,2025-06-01T09:00:00Z,46.2,11.25,75.45,54.59,42.16,completed
CHG0000965,EV000325,ST004,2025-06-01T12:00:00Z,44.5,17.54,70.94,49.73,35.87,completed
CHG0000966,EV000172,ST003,2025-06-01T15:00:00Z,65.1,20.2,83.61,49.29,40.98,completed
CHG0000967,EV000152,ST001,2025-06-01T18:00:00Z,36.5,19.98,74.69,67.56,38.89,completed
CHG0000968,EV000123,ST004,2025-06-01T21:00:00Z,40.6,13.6,76.89,57.44,38.21,completed
CHG0000969,EV000180,ST003,2025-06-02T00:00:00Z,40.7,23.26,90.26,53.77,39.53,completed
CHG0000970,EV000152,ST003,2025-06-02T03:00:00Z,48.5,13.08,74.86,53.75,37.63,completed
CHG0000971,EV000396,ST004,2025-06-02T06:00:00Z,51.7,10.83,79.16,52.1,53.38,completed
CHG0000972,EV000141,ST002,2025-06-02T09:00:00Z,52.0,16.13,78.93,56.07,48.56,completed
CHG0000973,EV000142,ST001,2025-06-02T12:00:00Z,43.4,14.9,70.24,60.09,36.85,completed
CHG0000974,EV000186,ST001,2025-06-02T15:00:00Z,36.1,25.96,97.42,66.47,46.18,completed
CHG0000975,EV000126,ST003,2025-06-02T18:00:00Z,52.4,40.06,83.0,61.43,30.83,completed
CHG0000976,EV000407,ST002,2025-06-02T21:00:00Z,38.5,31.76,94.23,57.62,40.03,completed
CHG0000977,EV000320,ST001,2025-06-03T00:00:00Z,52.7,30.03,89.44,57.54,37.19,completed
CHG0000978,EV000118,ST004,2025-06-03T03:00:00Z,47.3,28.53,71.66,54.06,42.93,completed
CHG0000979,EV000408,ST001,2025-06-03T06:00:00Z,51.5,21.42,94.86,51.65,37.32,completed
CHG0000980,EV000477,ST003,2025-06-03T09:00:00Z,94.9,29.3,94.94,39.03,28.01,completed
CHG0000981,EV000047,ST002,2025-06-03T12:00:00Z,53.1,21.8,80.95,54.65,39.63,completed
CHG0000982,EV000354,ST002,2025-06-03T15:00:00Z,58.7,13.93,74.26,63.77,36.45,completed
CHG0000983,EV000445,ST003,2025-06-03T18:00:00Z,44.2,13.7,95.18,69.45,43.21,completed
CHG0000984,EV000009,ST001,2025-06-03T21:00:00Z,42.7,38.1,91.3,47.23,54.0,completed
CHG0000985,EV000101,ST001,2025-06-04T00:00:00Z,49.4,43.91,80.32,42.35,40.81,completed
CHG0000986,EV000138,ST001,2025-06-04T03:00:00Z,89.9,13.27,88.27,50.01,42.77,completed
CHG0000987,EV000250,ST002,2025-06-04T06:00:00Z,57.3,23.07,79.21,62.06,33.74,completed
CHG0000988,EV000123,ST002,2025-06-04T09:00:00Z,45.0,28.11,74.5,56.02,33.78,completed
CHG0000989,EV000088,ST002,2025-06-04T12:00:00Z,43.8,15.88,86.56,54.3,53.11,completed
CHG0000990,EV000453,ST002,2025-06-04T15:00:00Z,35.4,16.02,91.69,61.11,44.02,completed
CHG0000991,EV000217,ST003,2025-06-04T18:00:00Z,57.2,18.49,71.09,53.64,37.15,completed
CHG0000992,EV000461,ST003,2025-06-04T21:00:00Z,76.6,31.49,96.07,52.54,36.38,completed
CHG0000993,EV000390,ST004,2025-06-05T00:00:00Z,39.5,42.58,71.35,43.84,39.39,completed
CHG0000994,EV000199,ST004,2025-06-05T03:00:00Z,61.3,24.39,97.04,57.36,33.78,completed
CHG0000995,EV000107,ST004,2025-06-05T06:00:00Z,43.4,17.01,91.71,52.12,44.31,completed
CHG0000996,EV000384,ST003,2025-06-05T09:00:00Z,49.8,17.61,93.93,68.35,38.22,completed
CHG0000997,EV000059,ST002,2025-06-05T12:00:00Z,50.9,16.64,91.11,57.67,39.55,completed
CHG0000998,EV000215,ST001,2025-06-05T15:00:00Z,39.4,17.63,82.03,64.96,38.99,completed
CHG0000999,EV000079,ST002,2025-06-05T18:00:00Z,35.9,13.66,85.39,46.69,42.57,completed
CHG0001000,EV000024,ST004,2025-06-05T21:00:00Z,41.3,16.81,84.59,61.89,45.04,completed
CHG0001001,EV000245,ST004,2025-06-06T00:00:00Z,50.5,20.14,76.91,54.42,40.27,completed
CHG0001002,EV000435,ST002,2025-06-06T03:00:00Z,48.7,32.55,97.49,52.37,35.07,completed
CHG0001003,EV000130,ST003,2025-06-06T06:00:00Z,55.8,12.7,88.3,53.04,41.44,completed
CHG0001004,EV000051,ST002,2025-06-06T09:00:00Z,40.2,17.77,79.05,59.47,52.12,completed
CHG0001005,EV000008,ST004,2025-06-06T12:00:00Z,41.4,26.57,95.48,53.15,34.89,completed
CHG0001006,EV000017,ST004,2025-06-06T15:00:00Z,57.8,18.97,77.22,64.02,37.99,completed
CHG0001007,EV000377,ST003,2025-06-06T18:00:00Z,86.5,44.95,76.35,55.19,34.69,completed
CHG0001008,EV000275,ST002,2025-06-06T21:00:00Z,41.8,25.31,77.42,49.03,39.15,completed
CHG0001009,EV000279,ST001,2025-06-07T00:00:00Z,34.7,34.07,87.66,54.75,34.27,completed
CHG0001010,EV000369,ST002,2025-06-07T03:00:00Z,36.5,18.66,78.24,51.15,37.12,completed
CHG0001011,EV000391,ST004,2025-06-07T06:00:00Z,52.3,34.41,89.13,78.96,37.41,completed
CHG0001012,EV000245,ST004,2025-06-07T09:00:00Z,50.8,35.33,83.75,55.74,46.38,completed
CHG0001013,EV000137,ST001,2025-06-07T12:00:00Z,58.9,34.78,94.93,52.3,48.46,completed
CHG0001014,EV000068,ST001,2025-06-07T15:00:00Z,49.6,12.67,81.91,54.03,40.37,completed
CHG0001015,EV000177,ST003,2025-06-07T18:00:00Z,125.9,24.67,96.83,67.41,38.72,completed
CHG0001016,EV000185,ST003,2025-06-07T21:00:00Z,37.0,22.4,79.06,50.7,33.86,completed
CHG0001017,EV000126,ST004,2025-06-08T00:00:00Z,48.9,37.25,92.94,60.73,46.18,completed
CHG0001018,EV000085,ST003,2025-06-08T03:00:00Z,53.2,34.83,84.96,31.92,39.21,completed
CHG0001019,EV000409,ST003,2025-06-08T06:00:00Z,52.6,39.39,70.83,72.84,38.45,completed
CHG0001020,EV000438,ST004,2025-06-08T09:00:00Z,43.9,14.86,77.73,56.6,33.17,completed
CHG0001021,EV000008,ST002,2025-06-08T12:00:00Z,46.7,12.45,87.65,58.86,35.54,completed
CHG0001022,EV000147,ST003,2025-06-08T15:00:00Z,42.2,28.53,90.01,67.21,36.76,completed
CHG0001023,EV000467,ST004,2025-06-08T18:00:00Z,53.3,31.68,82.31,53.16,42.66,completed
CHG0001024,EV000398,ST001,2025-06-08T21:00:00Z,102.0,40.71,89.65,58.83,38.43,completed
CHG0001025,EV000481,ST001,2025-06-09T00:00:00Z,43.3,24.17,83.04,57.14,39.2,completed
CHG0001026,EV000004,ST002,2025-06-09T03:00:00Z,40.8,24.13,96.63,60.48,35.17,completed
CHG0001027,EV000429,ST004,2025-06-09T06:00:00Z,46.0,10.42,84.83,43.3,44.15,completed
CHG0001028,EV000499,ST001,2025-06-09T09:00:00Z,43.1,31.2,74.88,62.35,39.42,completed
CHG0001029,EV000435,ST001,2025-06-09T12:00:00Z,52.9,25.77,75.79,61.19,47.06,completed
CHG0001030,EV000238,ST002,2025-06-09T15:00:00Z,34.6,39.75,92.25,51.53,58.73,completed
CHG0001031,EV000283,ST003,2025-06-09T18:00:00Z,35.4,35.79,70.78,57.18,37.54,completed
CHG0001032,EV000140,ST003,2025-06-09T21:00:00Z,36.7,15.19,77.85,53.66,48.54,completed
CHG0001033,EV000078,ST004,2025-06-10T00:00:00Z,42.3,30.8,88.25,51.36,46.71,completed
CHG0001034,EV000150,ST002,2025-06-10T03:00:00Z,49.0,42.72,91.05,57.23,39.43,completed
CHG0001035,EV000133,ST004,2025-06-10T06:00:00Z,64.9,25.82,75.22,44.73,34.75,completed
CHG0001036,EV000424,ST004,2025-06-10T09:00:00Z,52.0,11.22,91.42,55.86,38.93,completed
CHG0001037,EV000188,ST004,2025-06-10T12:00:00Z,41.6,31.62,97.46,64.56,34.43,completed
CHG0001038,EV000433,ST003,2025-06-10T15:00:00Z,56.7,33.18,78.09,31.36,37.7,completed
CHG0001039,EV000298,ST002,2025-06-10T18:00:00Z,54.7,21.56,83.44,41.43,42.38,completed
CHG0001040,EV000444,ST001,2025-06-10T21:00:00Z,56.3,14.84,97.03,40.23,39.03,completed
CHG0001041,EV000223,ST002,2025-06-11T00:00:00Z,51.5,30.57,93.46,59.25,49.45,completed
CHG0001042,EV000064,ST001,2025-06-11T03:00:00Z,59.4,31.87,70.26,53.24,36.5,completed
CHG0001043,EV000482,ST004,2025-06-11T06:00:00Z,55.9,28.43,70.6,46.45,35.97,completed
CHG0001044,EV000397,ST003,2025-06-11T09:00:00Z,43.8,17.13,83.18,76.97,31.07,completed
CHG0001045,EV000135,ST002,2025-06-11T12:00:00Z,53.1,41.62,83.09,54.72,37.03,completed
CHG0001046,EV000264,ST002,2025-06-11T15:00:00Z,53.2,34.6,91.85,42.93,41.91,completed
